uf;cd_ufe;cd_mue;nome;populacao;geocodigo
RS;43;17251;Santa Tereza;1780;4317251
RS;43;17301;Santa Vitória do Palmar;31274;4317301
RS;43;17400;Santiago;50658;4317400
RS;43;17509;Santo Ângelo;79101;4317509
RS;43;17558;Santo Antônio do Palma;2196;4317558
RS;43;17608;Santo Antônio da Patrulha;42333;4317608
RS;43;17707;Santo Antônio das Missões;11051;4317707
RS;43;17756;Santo Antônio do Planalto;2059;4317756
RS;43;17806;Santo Augusto;14334;4317806
RS;43;17905;Santo Cristo;14738;4317905
RS;43;17954;Santo Expedito do Sul;2468;4317954
RS;43;18002;São Borja;62808;4318002
RS;43;18051;São Domingos do Sul;3080;4318051
RS;43;18101;São Francisco de Assis;19382;4318101
RS;43;18200;São Francisco de Paula;21679;4318200
RS;43;18309;São Gabriel;62957;4318309
RS;43;18408;São Jerônimo;23763;4318408
RS;43;18424;São João da Urtiga;4831;4318424
RS;43;18432;São João do Polêsine;2646;4318432
RS;43;18440;São Jorge;2842;4318440
RS;43;18457;São José das Missões;2714;4318457
RS;43;18465;São José do Herval;2158;4318465
RS;43;18481;São José do Hortêncio;4543;4318481
RS;43;18499;São José do Inhacorá;2205;4318499
RS;43;18507;São José do Norte;27206;4318507
RS;43;18606;São José do Ouro;7117;4318606
RS;43;18614;São José do Sul;2298;4318614
RS;43;18622;São José dos Ausentes;3496;4318622
RS;43;18705;São Leopoldo;230914;4318705
RS;43;18804;São Lourenço do Sul;44580;4318804
RS;43;18903;São Luiz Gonzaga;35057;4318903
RS;43;19000;São Marcos;21364;4319000
RS;43;19109;São Martinho;5779;4319109
RS;43;19125;São Martinho da Serra;3309;4319125
RS;43;19158;São Miguel das Missões;7754;4319158
RS;43;19208;São Nicolau;5677;4319208
RS;43;19307;São Paulo das Missões;6280;4319307
RS;43;19356;São Pedro da Serra;3639;4319356
RS;43;19364;São Pedro das Missões;1998;4319364
RS;43;19372;São Pedro do Butiá;2991;4319372
RS;43;19406;São Pedro do Sul;16763;4319406
RS;43;19505;São Sebastião do Caí;24967;4319505
RS;43;19604;São Sepé;24403;4319604
RS;43;19703;São Valentim;3581;4319703
RS;43;19711;São Valentim do Sul;2265;4319711
RS;43;19737;São Valério do Sul;2760;4319737
RS;43;19752;São Vendelino;2154;4319752
RS;43;19802;São Vicente do Sul;8817;4319802
RS;43;19901;Sapiranga;80311;4319901
RS;43;20008;Sapucaia do Sul;139476;4320008
RS;43;20107;Sarandi;23398;4320107
RS;43;20206;Seberi;11144;4320206
RS;43;20230;Sede Nova;3050;4320230
RS;43;20263;Segredo;7428;4320263
RS;43;20305;Selbach;5152;4320305
RS;43;20321;Senador Salgado Filho;2880;4320321
RS;43;20354;Sentinela do Sul;5528;4320354
RS;43;20404;Serafina Corrêa;16184;4320404
RS;43;20453;Sério;2198;4320453
RS;43;20503;Sertão;6065;4320503
RS;43;20552;Sertão Santana;6317;4320552
RS;43;20578;Sete de Setembro;2114;4320578
RS;43;20602;Severiano de Almeida;3868;4320602
RS;43;20651;Silveira Martins;2481;4320651
RS;43;20677;Sinimbu;10408;4320677
RS;43;20701;Sobradinho;15018;4320701
RS;43;20800;Soledade;31361;4320800
RS;43;20859;Tabaí;4526;4320859
RS;43;20909;Tapejara;22077;4320909
RS;43;21006;Tapera;10814;4321006
RS;43;21105;Tapes;17425;4321105
RS;43;21204;Taquara;57544;4321204
RS;43;21303;Taquari;27207;4321303
RS;43;21329;Taquaruçu do Sul;3101;4321329
RS;43;21352;Tavares;5567;4321352
RS;43;21402;Tenente Portela;14008;4321402
RS;43;21436;Terra de Areia;10783;4321436
RS;43;21451;Teutônia;30846;4321451
RS;43;21469;Tio Hugo;2946;4321469
RS;43;21477;Tiradentes do Sul;6294;4321477
RS;43;21493;Toropi;2970;4321493
RS;43;21501;Torres;37564;4321501
RS;43;21600;Tramandaí;47521;4321600
RS;43;21626;Travesseiro;2391;4321626
RS;43;21634;Três Arroios;2851;4321634
RS;43;21667;Três Cachoeiras;10904;4321667
RS;43;21709;Três Coroas;26589;4321709
RS;43;21808;Três de Maio;24497;4321808
RS;43;21832;Três Forquilhas;2898;4321832
RS;43;21857;Três Palmeiras;4457;4321857
RS;43;21907;Três Passos;24632;4321907
RS;43;21956;Trindade do Sul;5961;4321956
RS;43;22004;Triunfo;28289;4322004
RS;43;22103;Tucunduva;5965;4322103
RS;43;22152;Tunas;4604;4322152
RS;43;22186;Tupanci do Sul;1573;4322186
RS;43;22202;Tupanciretã;23705;4322202
RS;43;22251;Tupandi;4472;4322251
RS;43;22301;Tuparendi;8494;4322301
RS;43;22327;Turuçu;3585;4322327
RS;43;22343;Ubiretama;2232;4322343
RS;43;22350;União da Serra;1374;4322350
RS;43;22376;Unistalda;2467;4322376
RS;43;22400;Uruguaiana;129784;4322400
RS;43;22509;Vacaria;65397;4322509
RS;43;22525;Vale Verde;3461;4322525
RS;43;22533;Vale do Sol;11727;4322533
RS;43;22541;Vale Real;5638;4322541
RS;43;22558;Vanini;2101;4322558
RS;43;22608;Venâncio Aires;70481;4322608
RS;43;22707;Vera Cruz;26024;4322707
RS;43;22806;Veranópolis;25073;4322806
RS;43;22855;Vespasiano Corrêa;1956;4322855
RS;43;22905;Viadutos;5205;4322905
RS;43;23002;Viamão;253717;4323002
RS;43;23101;Vicente Dutra;5152;4323101
RS;43;23200;Victor Graeff;3051;4323200
RS;43;23309;Vila Flores;3382;4323309
RS;43;23358;Vila Lângaro;2185;4323358
RS;43;23408;Vila Maria;4407;4323408
RS;43;23457;Vila Nova do Sul;4370;4323457
RS;43;23507;Vista Alegre;2877;4323507
RS;43;23606;Vista Alegre do Prata;1611;4323606
RS;43;23705;Vista Gaúcha;2882;4323705
RS;43;23754;Vitória das Missões;3422;4323754
RS;43;23770;Westfália;2977;4323770
RS;43;23804;Xangri-lá;14650;4323804
MS;50;203;Água Clara;14992;5000203
MS;50;252;Alcinópolis;5188;5000252
MS;50;609;Amambai;38465;5000609
MS;50;708;Anastácio;24954;5000708
MS;50;807;Anaurilândia;8927;5000807
MS;50;856;Angélica;10458;5000856
MS;50;906;Antônio João;8808;5000906
MS;50;1003;Aparecida do Taboado;25072;5001003
MS;50;1102;Aquidauana;47482;5001102
MS;50;1243;Aral Moreira;11771;5001243
MS;50;1508;Bandeirantes;6795;5001508
MS;50;1904;Bataguassu;22389;5001904
MS;50;2001;Batayporã;11248;5002001
MS;50;2100;Bela Vista;24331;5002100
MS;50;2159;Bodoquena;7820;5002159
MS;50;2209;Bonito;21483;5002209
MS;50;2308;Brasilândia;11864;5002308
MS;50;2407;Caarapó;29292;5002407
MS;50;2605;Camapuã;13694;5002605
MS;50;2704;Campo Grande;874210;5002704
MS;50;2803;Caracol;5972;5002803
MS;50;2902;Cassilândia;21748;5002902
MS;50;2951;Chapadão do Sul;23940;5002951
MS;50;3108;Corguinho;5730;5003108
MS;50;3157;Coronel Sapucaia;15016;5003157
MS;50;3207;Corumbá;109899;5003207
MS;50;3256;Costa Rica;20159;5003256
MS;50;3306;Coxim;33323;5003306
MS;50;3454;Deodápolis;12773;5003454
MS;50;3488;Dois Irmãos do Buriti;11132;5003488
MS;50;3504;Douradina;5827;5003504
MS;50;3702;Dourados;218069;5003702
MS;50;3751;Eldorado;12224;5003751
MS;50;3801;Fátima do Sul;19181;5003801
MS;50;3900;Figueirão;3027;5003900
MS;50;4007;Glória de Dourados;9960;5004007
MS;50;4106;Guia Lopes da Laguna;9991;5004106
MS;50;4304;Iguatemi;15838;5004304
MS;50;4403;Inocência;7618;5004403
MS;50;4502;Itaporã;23539;5004502
MS;50;4601;Itaquiraí;20637;5004601
MS;50;4700;Ivinhema;23021;5004700
MS;50;4809;Japorã;8836;5004809
MS;50;4908;Jaraguari;7019;5004908
MS;50;5004;Jardim;25758;5005004
MS;50;5103;Jateí;4025;5005103
MS;50;5152;Juti;6553;5005152
MS;50;5202;Ladário;22590;5005202
MS;50;5251;Laguna Carapã;7177;5005251
MS;50;5400;Maracaju;44994;5005400
MS;50;5608;Miranda;27525;5005608
MS;50;5681;Mundo Novo;18103;5005681
MS;50;5707;Naviraí;53188;5005707
MS;50;5806;Nioaque;14092;5005806
MS;50;6002;Nova Alvorada do Sul;20772;5006002
MS;50;6200;Nova Andradina;52625;5006200
MS;50;6259;Novo Horizonte do Sul;4041;5006259
MS;50;6275;Paraíso das Águas;5350;5006275
MS;50;6309;Paranaíba;41755;5006309
MS;50;6358;Paranhos;13852;5006358
MS;50;6408;Pedro Gomes;7683;5006408
MS;50;6606;Ponta Porã;89592;5006606
MS;50;6903;Porto Murtinho;16879;5006903
MS;50;7109;Ribas do Rio Pardo;23881;5007109
MS;50;7208;Rio Brilhante;36144;5007208
MS;50;7307;Rio Negro;4834;5007307
MS;50;7406;Rio Verde de Mato Grosso;19569;5007406
MS;50;7505;Rochedo;5346;5007505
MS;50;7554;Santa Rita do Pardo;7732;5007554
MS;50;7695;São Gabriel do Oeste;25898;5007695
MS;50;7703;Sete Quedas;10790;5007703
MS;50;7802;Selvíria;6482;5007802
MS;50;7901;Sidrolândia;54575;5007901
MS;50;7935;Sonora;18393;5007935
MS;50;7950;Tacuru;11284;5007950
MS;50;7976;Taquarussu;3570;5007976
MS;50;8008;Terenos;20855;5008008
MS;50;8305;Três Lagoas;117477;5008305
MS;50;8404;Vicentina;6041;5008404
MT;51;102;Acorizal;5269;5100102
MT;51;201;Água Boa;24501;5100201
MT;51;250;Alta Floresta;50189;5100250
MT;51;300;Alto Araguaia;18164;5100300
MT;51;359;Alto Boa Vista;6466;5100359
MT;51;409;Alto Garças;11532;5100409
MT;51;508;Alto Paraguai;10921;5100508
MT;51;607;Alto Taquari;10246;5100607
MT;51;805;Apiacás;9694;5100805
MT;51;1001;Araguaiana;3036;5101001
MT;51;1209;Araguainha;931;5101209
MT;51;1258;Araputanga;16223;5101258
MT;51;1308;Arenápolis;9455;5101308
MT;51;1407;Aripuanã;21357;5101407
MT;51;1605;Barão de Melgaço;7872;5101605
MT;51;1704;Barra do Bugres;33644;5101704
MT;51;1803;Barra do Garças;58974;5101803
MT;51;1852;Bom Jesus do Araguaia;6266;5101852
MT;51;1902;Brasnorte;18688;5101902
MT;51;2504;Cáceres;91271;5102504
MT;51;2603;Campinápolis;15386;5102603
MT;51;2637;Campo Novo do Parecis;33551;5102637
MT;51;2678;Campo Verde;39933;5102678
MT;51;2686;Campos de Júlio;6512;5102686
MT;51;2694;Canabrava do Norte;4630;5102694
MT;51;2702;Canarana;20707;5102702
MT;51;2793;Carlinda;10136;5102793
MT;51;2850;Castanheira;8454;5102850
MT;51;3007;Chapada dos Guimarães;19049;5103007
MT;51;3056;Cláudia;11716;5103056
MT;51;3106;Cocalinho;5535;5103106
MT;51;3205;Colíder;32298;5103205
MT;51;3254;Colniza;36161;5103254
MT;51;3304;Comodoro;19932;5103304
MT;51;3353;Confresa;29471;5103353
MT;51;3361;Conquista D'Oeste;3860;5103361
MT;51;3379;Cotriguaçu;18689;5103379
MT;51;3403;Cuiabá;590118;5103403
MT;51;3437;Curvelândia;5049;5103437
MT;51;3452;Denise;9115;5103452
MT;51;3502;Diamantino;21294;5103502
MT;51;3601;Dom Aquino;7977;5103601
MT;51;3700;Feliz Natal;13451;5103700
MT;51;3809;Figueirópolis D'Oeste;3444;5103809
MT;51;3858;Gaúcha do Norte;7296;5103858
MT;51;3908;General Carneiro;5333;5103908
MT;51;3957;Glória D'Oeste;2964;5103957
MT;51;4104;Guarantã do Norte;34500;5104104
MT;51;4203;Guiratinga;14615;5104203
MT;51;4500;Indiavaí;2648;5104500
MT;51;4526;Ipiranga do Norte;7171;5104526
MT;51;4542;Itanhangá;6396;5104542
MT;51;4559;Itaúba;3800;5104559
MT;51;4609;Itiquira;12789;5104609
MT;51;4807;Jaciara;26633;5104807
MT;51;4906;Jangada;7996;5104906
MT;51;5002;Jauru;8776;5105002
MT;51;5101;Juara;33851;5105101
MT;51;5150;Juína;39779;5105150
MT;51;5176;Juruena;14913;5105176
MT;51;5200;Juscimeira;10971;5105200
MT;51;5234;Lambari D'Oeste;5887;5105234
MT;51;5259;Lucas do Rio Verde;61515;5105259
MT;51;5309;Luciara;2043;5105309
MT;51;5507;Vila Bela da Santíssima Trindade;15534;5105507
MT;51;5580;Marcelândia;10422;5105580
MT;51;5606;Matupá;15870;5105606
MT;51;5622;Mirassol d'Oeste;26768;5105622
MT;51;5903;Nobres;14917;5105903
MT;51;6000;Nortelândia;5895;5106000
MT;51;6109;Nossa Senhora do Livramento;12484;5106109
MT;51;6158;Nova Bandeirantes;14473;5106158
MT;51;6174;Nova Nazaré;3655;5106174
MT;51;6182;Nova Lacerda;6338;5106182
MT;51;6190;Nova Santa Helena;3596;5106190
MT;51;6208;Nova Brasilândia;3827;5106208
MT;51;6216;Nova Canaã do Norte;12388;5106216
MT;51;6224;Nova Mutum;42607;5106224
MT;51;6232;Nova Olímpia;19465;5106232
MT;51;6240;Nova Ubiratã;11352;5106240
MT;51;6257;Nova Xavantina;20639;5106257
MT;51;6265;Novo Mundo;8730;5106265
MT;51;6273;Novo Horizonte do Norte;3876;5106273
MT;51;6281;Novo São Joaquim;5066;5106281
MT;51;6299;Paranaíta;10884;5106299
MT;51;6307;Paranatinga;21612;5106307
MT;51;6315;Novo Santo Antônio;2498;5106315
MT;51;6372;Pedra Preta;16965;5106372
MT;51;6422;Peixoto de Azevedo;33630;5106422
MT;51;6455;Planalto da Serra;2604;5106455
MT;51;6505;Poconé;32241;5106505
MT;51;6653;Pontal do Araguaia;6387;5106653
MT;51;6703;Ponte Branca;1560;5106703
MT;51;6752;Pontes e Lacerda;43832;5106752
MT;51;6778;Porto Alegre do Norte;11995;5106778
MT;51;6802;Porto dos Gaúchos;5283;5106802
MT;51;6828;Porto Esperidião;11603;5106828
MT;51;6851;Porto Estrela;2973;5106851
MT;51;7008;Poxoréu;15985;5107008
MT;51;7040;Primavera do Leste;59293;5107040
MT;51;7065;Querência;16512;5107065
MT;51;7107;São José dos Quatro Marcos;18452;5107107
MT;51;7156;Reserva do Cabaçal;2646;5107156
MT;51;7180;Ribeirão Cascalheira;9796;5107180
MT;51;7198;Ribeirãozinho;2320;5107198
MT;51;7206;Rio Branco;5019;5107206
MT;51;7248;Santa Carmem;4360;5107248
MT;51;7263;Santo Afonso;3050;5107263
MT;51;7297;São José do Povo;3908;5107297
MT;51;7305;São José do Rio Claro;19728;5107305
MT;51;7354;São José do Xingu;5416;5107354
MT;51;7404;São Pedro da Cipa;4541;5107404
MT;51;7578;Rondolândia;3854;5107578
MT;51;7602;Rondonópolis;222316;5107602
MT;51;7701;Rosário Oeste;16908;5107701
MT;51;7743;Santa Cruz do Xingu;2421;5107743
MT;51;7750;Salto do Céu;3347;5107750
MT;51;7768;Santa Rita do Trivelato;3231;5107768
MT;51;7776;Santa Terezinha;8049;5107776
MT;51;7792;Santo Antônio do Leste;4875;5107792
MT;51;7800;Santo Antônio do Leverger;18392;5107800
MT;51;7859;São Félix do Araguaia;11290;5107859
MT;51;7875;Sapezal;24305;5107875
MT;51;7883;Serra Nova Dourada;1575;5107883
MT;51;7909;Sinop;135874;5107909
MT;51;7925;Sorriso;85223;5107925
MT;51;7941;Tabaporã;9309;5107941
MT;51;7958;Tangará da Serra;98828;5107958
MT;51;8006;Tapurah;12967;5108006
MT;51;8055;Terra Nova do Norte;9606;5108055
MT;51;8105;Tesouro;3682;5108105
MT;51;8204;Torixoréu;3576;5108204
MT;51;8303;União do Sul;3468;5108303
MT;51;8352;Vale de São Domingos;3041;5108352
MT;51;8402;Várzea Grande;274013;5108402
MT;51;8501;Vera;10901;5108501
MT;51;8600;Vila Rica;24835;5108600
MT;51;8808;Nova Guarita;4457;5108808
MT;51;8857;Nova Marilândia;3159;5108857
MT;51;8907;Nova Maringá;8182;5108907
MT;51;8956;Nova Monte Verde;8822;5108956
GO;52;50;Abadia de Goiás;8207;5200050
GO;52;100;Abadiânia;18775;5200100
GO;52;134;Acreúna;22076;5200134
GO;52;159;Adelândia;2564;5200159
GO;52;175;Água Fria de Goiás;5613;5200175
GO;52;209;Água Limpa;1967;5200209
GO;52;258;Águas Lindas de Goiás;195810;5200258
GO;52;308;Alexânia;26770;5200308
GO;52;506;Aloândia;2071;5200506
GO;52;555;Alto Horizonte;5784;5200555
GO;52;605;Alto Paraíso de Goiás;7514;5200605
GO;52;803;Alvorada do Norte;8645;5200803
GO;52;829;Amaralina;3754;5200829
GO;52;852;Americano do Brasil;6018;5200852
GO;52;902;Amorinópolis;3408;5200902
GO;52;1108;Anápolis;375142;5201108
GO;52;1207;Anhanguera;1126;5201207
GO;52;1306;Anicuns;21746;5201306
GO;52;1405;Aparecida de Goiânia;542090;5201405
GO;52;1454;Aparecida do Rio Doce;2517;5201454
GO;52;1504;Aporé;4143;5201504
GO;52;1603;Araçu;3731;5201603
GO;52;1702;Aragarças;19884;5201702
GO;52;1801;Aragoiânia;9765;5201801
GO;52;2155;Araguapaz;7862;5202155
GO;52;2353;Arenópolis;2957;5202353
GO;52;2502;Aruanã;9138;5202502
GO;52;2601;Aurilândia;3422;5202601
GO;52;2809;Avelinópolis;2494;5202809
GO;52;3104;Baliza;4677;5203104
GO;52;3203;Barro Alto;10435;5203203
GO;52;3302;Bela Vista de Goiás;28514;5203302
GO;52;3401;Bom Jardim de Goiás;8896;5203401
GO;52;3500;Bom Jesus de Goiás;23998;5203500
GO;52;3559;Bonfinópolis;9052;5203559
GO;52;3575;Bonópolis;4143;5203575
GO;52;3609;Brazabrantes;3604;5203609
GO;52;3807;Britânia;5817;5203807
GO;52;3906;Buriti Alegre;9535;5203906
GO;52;3939;Buriti de Goiás;2583;5203939
GO;52;3962;Buritinópolis;3389;5203962
GO;52;4003;Cabeceiras;7935;5204003
GO;52;4102;Cachoeira Alta;12002;5204102
GO;52;4201;Cachoeira de Goiás;1414;5204201
GO;52;4250;Cachoeira Dourada;8355;5204250
GO;52;4300;Caçu;15287;5204300
GO;52;4409;Caiapônia;18505;5204409
GO;52;4508;Caldas Novas;84900;5204508
GO;52;4557;Caldazinha;3703;5204557
GO;52;4607;Campestre de Goiás;3622;5204607
GO;52;4656;Campinaçu;3740;5204656
GO;52;4706;Campinorte;12321;5204706
GO;52;4805;Campo Alegre de Goiás;7149;5204805
GO;52;4854;Campo Limpo de Goiás;7345;5204854
GO;52;4904;Campos Belos;19786;5204904
GO;52;4953;Campos Verdes;3399;5204953
GO;52;5000;Carmo do Rio Verde;9862;5205000
GO;52;5059;Castelândia;3610;5205059
GO;52;5109;Catalão;102393;5205109
GO;52;5208;Caturaí;5041;5205208
GO;52;5307;Cavalcante;9829;5205307
GO;52;5406;Ceres;22155;5205406
GO;52;5455;Cezarina;8386;5205455
GO;52;5471;Chapadão do Céu;9110;5205471
GO;52;5497;Cidade Ocidental;66777;5205497
GO;52;5513;Cocalzinho de Goiás;19583;5205513
GO;52;5521;Colinas do Sul;3529;5205521
GO;52;5703;Córrego do Ouro;2514;5205703
GO;52;5802;Corumbá de Goiás;11086;5205802
GO;52;5901;Corumbaíba;9332;5205901
GO;52;6206;Cristalina;55347;5206206
GO;52;6305;Cristianópolis;3029;5206305
GO;52;6404;Crixás;16893;5206404
GO;52;6503;Cromínia;3606;5206503
GO;52;6602;Cumari;2975;5206602
GO;52;6701;Damianópolis;3389;5206701
GO;52;6800;Damolândia;2935;5206800
GO;52;6909;Davinópolis;2133;5206909
GO;52;7105;Diorama;2547;5207105
GO;52;7253;Doverlândia;7750;5207253
GO;52;7352;Edealina;3809;5207352
GO;52;7402;Edéia;12231;5207402
GO;52;7501;Estrela do Norte;3379;5207501
GO;52;7535;Faina;6947;5207535
GO;52;7600;Fazenda Nova;6070;5207600
GO;52;7808;Firminópolis;12923;5207808
GO;52;7907;Flores de Goiás;15111;5207907
GO;52;8004;Formosa;115789;5208004
GO;52;8103;Formoso;4623;5208103
GO;52;8152;Gameleira de Goiás;3777;5208152
GO;52;8301;Divinópolis de Goiás;4995;5208301
GO;52;8400;Goianápolis;11471;5208400
GO;52;8509;Goiandira;5605;5208509
GO;52;8608;Goianésia;67507;5208608
GO;52;8707;Goiânia;1466105;5208707
GO;52;8806;Goianira;41169;5208806
GO;52;8905;Goiás;24103;5208905
GO;52;9101;Goiatuba;34312;5209101
GO;52;9150;Gouvelândia;5656;5209150
GO;52;9200;Guapó;14482;5209200
GO;52;9291;Guaraíta;2206;5209291
GO;52;9408;Guarani de Goiás;4145;5209408
GO;52;9457;Guarinos;2052;5209457
GO;52;9606;Heitoraí;3757;5209606
GO;52;9705;Hidrolândia;20472;5209705
GO;52;9804;Hidrolina;3852;5209804
GO;52;9903;Iaciara;13675;5209903
GO;52;9937;Inaciolândia;6148;5209937
GO;52;9952;Indiara;15213;5209952
GO;52;10000;Inhumas;52311;5210000
GO;52;10109;Ipameri;26747;5210109
GO;52;10158;Ipiranga de Goiás;2948;5210158
GO;52;10208;Iporá;32242;5210208
GO;52;10307;Israelândia;2910;5210307
GO;52;10406;Itaberaí;40872;5210406
GO;52;10562;Itaguari;4730;5210562
GO;52;10604;Itaguaru;5456;5210604
GO;52;10802;Itajá;4876;5210802
GO;52;10901;Itapaci;21691;5210901
GO;52;11008;Itapirapuã;6312;5211008
GO;52;11206;Itapuranga;26586;5211206
GO;52;11305;Itarumã;6998;5211305
GO;52;11404;Itauçu;9019;5211404
GO;52;11503;Itumbiara;102513;5211503
GO;52;11602;Ivolândia;2554;5211602
GO;52;11701;Jandaia;6254;5211701
GO;52;11800;Jaraguá;48216;5211800
GO;52;11909;Jataí;98128;5211909
GO;52;12006;Jaupaci;3004;5212006
GO;52;12055;Jesúpolis;2476;5212055
GO;52;12105;Joviânia;7468;5212105
GO;52;12204;Jussara;19239;5212204
GO;52;12253;Lagoa Santa;1490;5212253
GO;52;12303;Leopoldo de Bulhões;7773;5212303
GO;52;12501;Luziânia;199615;5212501
GO;52;12600;Mairipotaba;2432;5212600
GO;52;12709;Mambaí;8271;5212709
GO;52;12808;Mara Rosa;10228;5212808
GO;52;12907;Marzagão;2226;5212907
GO;52;12956;Matrinchã;4490;5212956
GO;52;13004;Maurilândia;13379;5213004
GO;52;13053;Mimoso de Goiás;2702;5213053
GO;52;13087;Minaçu;30696;5213087
GO;52;13103;Mineiros;62750;5213103
GO;52;13400;Moiporá;1666;5213400
GO;52;13509;Monte Alegre de Goiás;8464;5213509
GO;52;13707;Montes Claros de Goiás;8236;5213707
GO;52;13756;Montividiu;12566;5213756
GO;52;13772;Montividiu do Norte;4447;5213772
GO;52;13806;Morrinhos;45382;5213806
GO;52;13855;Morro Agudo de Goiás;2351;5213855
GO;52;13905;Mossâmedes;4700;5213905
GO;52;14002;Mozarlândia;15125;5214002
GO;52;14051;Mundo Novo;5661;5214051
GO;52;14101;Mutunópolis;3906;5214101
GO;52;14408;Nazário;8850;5214408
GO;52;14507;Nerópolis;28271;5214507
GO;52;14606;Niquelândia;45913;5214606
GO;52;14705;Nova América;2373;5214705
GO;52;14804;Nova Aurora;2206;5214804
GO;52;14838;Nova Crixás;12810;5214838
GO;52;14861;Nova Glória;8521;5214861
GO;52;14879;Nova Iguaçu de Goiás;2961;5214879
GO;52;14903;Nova Roma;3437;5214903
GO;52;15009;Nova Veneza;9389;5215009
GO;52;15207;Novo Brasil;3242;5215207
GO;52;15231;Novo Gama;110096;5215231
GO;52;15256;Novo Planalto;4387;5215256
GO;52;15306;Orizona;15472;5215306
GO;52;15405;Ouro Verde de Goiás;3971;5215405
GO;52;15504;Ouvidor;6340;5215504
GO;52;15603;Padre Bernardo;32148;5215603
GO;52;15652;Palestina de Goiás;3514;5215652
GO;52;15702;Palmeiras de Goiás;27304;5215702
GO;52;15801;Palmelo;2424;5215801
GO;52;15900;Palminópolis;3667;5215900
GO;52;16007;Panamá;2712;5216007
GO;52;16304;Paranaiguara;9919;5216304
GO;52;16403;Paraúna;11221;5216403
GO;52;16452;Perolândia;3135;5216452
GO;52;16809;Petrolina de Goiás;10548;5216809
GO;52;16908;Pilar de Goiás;2529;5216908
GO;52;17104;Piracanjuba;24885;5217104
GO;52;17203;Piranhas;11022;5217203
GO;52;17302;Pirenópolis;24761;5217302
GO;52;17401;Pires do Rio;31151;5217401
GO;52;17609;Planaltina;88863;5217609
GO;52;17708;Pontalina;17991;5217708
GO;52;18003;Porangatu;45305;5218003
GO;52;18052;Porteirão;3758;5218052
GO;52;18102;Portelândia;4044;5218102
GO;52;18300;Posse;35574;5218300
GO;52;18391;Professor Jamil;3360;5218391
GO;52;18508;Quirinópolis;48508;5218508
